entry_id,user_id,period,income_x,expense_amount,category,priority_flag,cutoff_rate,cutoff_note,currency,total_expenses,income_y,expense_ratio,risk_flag
1691,U154,2025-08,2709,280,Clothing,medium,0.11,Potential to reduce,RWF,4873,2709,1.7988187523071244,1
1692,U154,2025-08,2709,258,Other,medium,0.36,Potential to reduce,RWF,4873,2709,1.7988187523071244,1
1693,U154,2025-08,2709,757,Housing (Rent),non_negotiable,0.0,-,RWF,4873,2709,1.7988187523071244,1
1694,U154,2025-08,2709,723,Housing (Rent),non_negotiable,0.0,-,RWF,4873,2709,1.7988187523071244,1
1695,U155,2025-08,2405,116,Food,high,0.48,Potential to reduce,RWF,3058,2405,1.2715176715176715,1
1696,U155,2025-08,2405,503,Health,non_negotiable,0.0,-,RWF,3058,2405,1.2715176715176715,1
1697,U155,2025-08,2405,127,Entertainment,low,0.27,Potential to reduce,RWF,3058,2405,1.2715176715176715,1
1698,U155,2025-08,2405,781,Housing (Rent),non_negotiable,0.0,-,RWF,3058,2405,1.2715176715176715,1
1699,U155,2025-08,2405,282,Education,high,0.22,Potential to reduce,RWF,3058,2405,1.2715176715176715,1
1700,U155,2025-08,2405,151,Clothing,medium,0.29,Potential to reduce,RWF,3058,2405,1.2715176715176715,1
1701,U155,2025-08,2405,170,Entertainment,low,0.22,Potential to reduce,RWF,3058,2405,1.2715176715176715,1
1702,U155,2025-08,2405,198,Entertainment,low,0.45,Potential to reduce,RWF,3058,2405,1.2715176715176715,1
1703,U155,2025-08,2405,281,Housing (Rent),non_negotiable,0.0,-,RWF,3058,2405,1.2715176715176715,1
1704,U155,2025-08,2405,111,Entertainment,low,0.42,Potential to reduce,RWF,3058,2405,1.2715176715176715,1
1705,U155,2025-08,2405,338,Education,high,0.31,Potential to reduce,RWF,3058,2405,1.2715176715176715,1
1706,U156,2025-08,1164,362,Housing (Rent),non_negotiable,0.0,-,RWF,4404,1164,3.783505154639175,1
1707,U156,2025-08,1164,247,Housing (Rent),non_negotiable,0.0,-,RWF,4404,1164,3.783505154639175,1
1708,U156,2025-08,1164,710,Insurance,non_negotiable,0.0,-,RWF,4404,1164,3.783505154639175,1
1709,U156,2025-08,1164,528,Health,non_negotiable,0.0,-,RWF,4404,1164,3.783505154639175,1
1710,U156,2025-08,1164,315,Housing (Rent),non_negotiable,0.0,-,RWF,4404,1164,3.783505154639175,1
1711,U156,2025-08,1164,536,Insurance,non_negotiable,0.0,-,RWF,4404,1164,3.783505154639175,1
1712,U156,2025-08,1164,132,Subscriptions,low,0.18,Potential to reduce,RWF,4404,1164,3.783505154639175,1
1713,U156,2025-08,1164,346,Health,non_negotiable,0.0,-,RWF,4404,1164,3.783505154639175,1
1714,U156,2025-08,1164,162,Education,high,0.45,Potential to reduce,RWF,4404,1164,3.783505154639175,1
1715,U156,2025-08,1164,642,Housing (Rent),non_negotiable,0.0,-,RWF,4404,1164,3.783505154639175,1
1716,U156,2025-08,1164,424,Education,high,0.28,Potential to reduce,RWF,4404,1164,3.783505154639175,1
1717,U157,2025-08,2524,50,Subscriptions,low,0.38,Potential to reduce,RWF,3044,2524,1.2060221870047543,1
1718,U157,2025-08,2524,213,Savings,high,0.26,Potential to reduce,RWF,3044,2524,1.2060221870047543,1
1719,U157,2025-08,2524,548,Health,non_negotiable,0.0,-,RWF,3044,2524,1.2060221870047543,1
1720,U157,2025-08,2524,313,Savings,high,0.38,Potential to reduce,RWF,3044,2524,1.2060221870047543,1
1721,U157,2025-08,2524,765,Housing (Rent),non_negotiable,0.0,-,RWF,3044,2524,1.2060221870047543,1
1722,U157,2025-08,2524,157,Subscriptions,low,0.11,Potential to reduce,RWF,3044,2524,1.2060221870047543,1
1723,U157,2025-08,2524,325,Insurance,non_negotiable,0.0,-,RWF,3044,2524,1.2060221870047543,1
1724,U157,2025-08,2524,40,Entertainment,low,0.21,Potential to reduce,RWF,3044,2524,1.2060221870047543,1
1725,U157,2025-08,2524,293,Savings,high,0.2,Potential to reduce,RWF,3044,2524,1.2060221870047543,1
1726,U157,2025-08,2524,84,Other,medium,0.14,Potential to reduce,RWF,3044,2524,1.2060221870047543,1
1727,U157,2025-08,2524,256,Insurance,non_negotiable,0.0,-,RWF,3044,2524,1.2060221870047543,1
1728,U158,2025-08,818,469,Savings,high,0.35,Potential to reduce,RWF,2653,818,3.243276283618582,1
1729,U158,2025-08,818,212,Transport,high,0.09,Potential to reduce,RWF,2653,818,3.243276283618582,1
1730,U158,2025-08,818,129,Transport,high,0.06,Potential to reduce,RWF,2653,818,3.243276283618582,1
1731,U158,2025-08,818,264,Housing (Rent),non_negotiable,0.0,-,RWF,2653,818,3.243276283618582,1
1732,U158,2025-08,818,85,Other,medium,0.43,Potential to reduce,RWF,2653,818,3.243276283618582,1
1733,U158,2025-08,818,100,Food,high,0.08,Potential to reduce,RWF,2653,818,3.243276283618582,1
1734,U158,2025-08,818,160,Subscriptions,low,0.39,Potential to reduce,RWF,2653,818,3.243276283618582,1
1735,U158,2025-08,818,488,Savings,high,0.42,Potential to reduce,RWF,2653,818,3.243276283618582,1
1736,U158,2025-08,818,400,Housing (Rent),non_negotiable,0.0,-,RWF,2653,818,3.243276283618582,1
1737,U158,2025-08,818,326,Housing (Rent),non_negotiable,0.0,-,RWF,2653,818,3.243276283618582,1
1738,U158,2025-08,818,20,Entertainment,low,0.43,Potential to reduce,RWF,2653,818,3.243276283618582,1
1739,U159,2025-08,3041,290,Savings,high,0.09,Potential to reduce,RWF,3412,3041,1.1219993423216048,1
1740,U159,2025-08,3041,364,Transport,high,0.38,Potential to reduce,RWF,3412,3041,1.1219993423216048,1
1741,U159,2025-08,3041,583,Insurance,non_negotiable,0.0,-,RWF,3412,3041,1.1219993423216048,1
1742,U159,2025-08,3041,53,Other,medium,0.23,Potential to reduce,RWF,3412,3041,1.1219993423216048,1
1743,U159,2025-08,3041,151,Other,medium,0.19,Potential to reduce,RWF,3412,3041,1.1219993423216048,1
1744,U159,2025-08,3041,783,Health,non_negotiable,0.0,-,RWF,3412,3041,1.1219993423216048,1
1745,U159,2025-08,3041,22,Entertainment,low,0.33,Potential to reduce,RWF,3412,3041,1.1219993423216048,1
1746,U159,2025-08,3041,254,Clothing,medium,0.48,Potential to reduce,RWF,3412,3041,1.1219993423216048,1
1747,U159,2025-08,3041,83,Other,medium,0.05,Potential to reduce,RWF,3412,3041,1.1219993423216048,1
1748,U159,2025-08,3041,102,Entertainment,low,0.29,Potential to reduce,RWF,3412,3041,1.1219993423216048,1
1749,U159,2025-08,3041,727,Housing (Rent),non_negotiable,0.0,-,RWF,3412,3041,1.1219993423216048,1
1750,U160,2025-08,1889,187,Entertainment,low,0.1,Potential to reduce,RWF,3150,1889,1.667548967707782,1
1751,U160,2025-08,1889,211,Other,medium,0.41,Potential to reduce,RWF,3150,1889,1.667548967707782,1
1752,U160,2025-08,1889,163,Subscriptions,low,0.27,Potential to reduce,RWF,3150,1889,1.667548967707782,1
1753,U160,2025-08,1889,521,Health,non_negotiable,0.0,-,RWF,3150,1889,1.667548967707782,1
1754,U160,2025-08,1889,112,Transport,high,0.35,Potential to reduce,RWF,3150,1889,1.667548967707782,1
1755,U160,2025-08,1889,707,Housing (Rent),non_negotiable,0.0,-,RWF,3150,1889,1.667548967707782,1
1756,U160,2025-08,1889,389,Transport,high,0.18,Potential to reduce,RWF,3150,1889,1.667548967707782,1
1757,U160,2025-08,1889,185,Other,medium,0.18,Potential to reduce,RWF,3150,1889,1.667548967707782,1
1758,U160,2025-08,1889,219,Food,high,0.23,Potential to reduce,RWF,3150,1889,1.667548967707782,1
1759,U160,2025-08,1889,126,Food,high,0.06,Potential to reduce,RWF,3150,1889,1.667548967707782,1
1760,U160,2025-08,1889,330,Education,high,0.26,Potential to reduce,RWF,3150,1889,1.667548967707782,1
1761,U161,2025-08,3168,164,Subscriptions,low,0.34,Potential to reduce,RWF,3028,3168,0.9558080808080808,1
1762,U161,2025-08,3168,368,Food,high,0.32,Potential to reduce,RWF,3028,3168,0.9558080808080808,1
1763,U161,2025-08,3168,152,Food,high,0.24,Potential to reduce,RWF,3028,3168,0.9558080808080808,1
1764,U161,2025-08,3168,44,Entertainment,low,0.11,Potential to reduce,RWF,3028,3168,0.9558080808080808,1
1765,U161,2025-08,3168,100,Subscriptions,low,0.37,Potential to reduce,RWF,3028,3168,0.9558080808080808,1
1766,U161,2025-08,3168,743,Health,non_negotiable,0.0,-,RWF,3028,3168,0.9558080808080808,1
1767,U161,2025-08,3168,645,Health,non_negotiable,0.0,-,RWF,3028,3168,0.9558080808080808,1
1768,U161,2025-08,3168,123,Clothing,medium,0.31,Potential to reduce,RWF,3028,3168,0.9558080808080808,1
1769,U161,2025-08,3168,153,Savings,high,0.08,Potential to reduce,RWF,3028,3168,0.9558080808080808,1
1770,U161,2025-08,3168,259,Education,high,0.29,Potential to reduce,RWF,3028,3168,0.9558080808080808,1
1771,U161,2025-08,3168,277,Education,high,0.37,Potential to reduce,RWF,3028,3168,0.9558080808080808,1
1772,U162,2025-08,1811,72,Entertainment,low,0.41,Potential to reduce,RWF,2815,1811,1.5543898398674765,1
1773,U162,2025-08,1811,121,Education,high,0.3,Potential to reduce,RWF,2815,1811,1.5543898398674765,1
1774,U162,2025-08,1811,23,Subscriptions,low,0.11,Potential to reduce,RWF,2815,1811,1.5543898398674765,1
1775,U162,2025-08,1811,670,Health,non_negotiable,0.0,-,RWF,2815,1811,1.5543898398674765,1
1776,U162,2025-08,1811,27,Entertainment,low,0.17,Potential to reduce,RWF,2815,1811,1.5543898398674765,1
1777,U162,2025-08,1811,138,Subscriptions,low,0.12,Potential to reduce,RWF,2815,1811,1.5543898398674765,1
1778,U162,2025-08,1811,83,Clothing,medium,0.11,Potential to reduce,RWF,2815,1811,1.5543898398674765,1
1779,U162,2025-08,1811,453,Education,high,0.37,Potential to reduce,RWF,2815,1811,1.5543898398674765,1
1780,U162,2025-08,1811,760,Housing (Rent),non_negotiable,0.0,-,RWF,2815,1811,1.5543898398674765,1
1781,U162,2025-08,1811,178,Transport,high,0.1,Potential to reduce,RWF,2815,1811,1.5543898398674765,1
1782,U162,2025-08,1811,290,Other,medium,0.28,Potential to reduce,RWF,2815,1811,1.5543898398674765,1
1783,U163,2025-08,2609,145,Other,medium,0.32,Potential to reduce,RWF,2799,2609,1.0728248371023381,1
1784,U163,2025-08,2609,408,Housing (Rent),non_negotiable,0.0,-,RWF,2799,2609,1.0728248371023381,1
1785,U163,2025-08,2609,442,Food,high,0.31,Potential to reduce,RWF,2799,2609,1.0728248371023381,1
1786,U163,2025-08,2609,27,Entertainment,low,0.05,Potential to reduce,RWF,2799,2609,1.0728248371023381,1
1787,U163,2025-08,2609,118,Other,medium,0.47,Potential to reduce,RWF,2799,2609,1.0728248371023381,1
1788,U163,2025-08,2609,113,Clothing,medium,0.19,Potential to reduce,RWF,2799,2609,1.0728248371023381,1
1789,U163,2025-08,2609,158,Subscriptions,low,0.42,Potential to reduce,RWF,2799,2609,1.0728248371023381,1
1790,U163,2025-08,2609,156,Clothing,medium,0.17,Potential to reduce,RWF,2799,2609,1.0728248371023381,1
1791,U163,2025-08,2609,627,Housing (Rent),non_negotiable,0.0,-,RWF,2799,2609,1.0728248371023381,1
1792,U163,2025-08,2609,199,Food,high,0.46,Potential to reduce,RWF,2799,2609,1.0728248371023381,1
1793,U163,2025-08,2609,406,Food,high,0.25,Potential to reduce,RWF,2799,2609,1.0728248371023381,1
1794,U164,2025-08,3024,247,Other,medium,0.22,Potential to reduce,RWF,4045,3024,1.3376322751322751,1
1795,U164,2025-08,3024,253,Clothing,medium,0.35,Potential to reduce,RWF,4045,3024,1.3376322751322751,1
1796,U164,2025-08,3024,600,Insurance,non_negotiable,0.0,-,RWF,4045,3024,1.3376322751322751,1
1797,U164,2025-08,3024,670,Housing (Rent),non_negotiable,0.0,-,RWF,4045,3024,1.3376322751322751,1
1798,U164,2025-08,3024,417,Insurance,non_negotiable,0.0,-,RWF,4045,3024,1.3376322751322751,1
1799,U164,2025-08,3024,176,Subscriptions,low,0.22,Potential to reduce,RWF,4045,3024,1.3376322751322751,1
1800,U164,2025-08,3024,374,Housing (Rent),non_negotiable,0.0,-,RWF,4045,3024,1.3376322751322751,1
1801,U164,2025-08,3024,42,Entertainment,low,0.16,Potential to reduce,RWF,4045,3024,1.3376322751322751,1
1802,U164,2025-08,3024,334,Savings,high,0.35,Potential to reduce,RWF,4045,3024,1.3376322751322751,1
1803,U164,2025-08,3024,210,Clothing,medium,0.18,Potential to reduce,RWF,4045,3024,1.3376322751322751,1
1804,U164,2025-08,3024,722,Health,non_negotiable,0.0,-,RWF,4045,3024,1.3376322751322751,1
1805,U165,2025-08,2608,194,Entertainment,low,0.47,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1806,U165,2025-08,2608,250,Clothing,medium,0.1,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1807,U165,2025-08,2608,159,Subscriptions,low,0.5,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1808,U165,2025-08,2608,164,Entertainment,low,0.21,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1809,U165,2025-08,2608,67,Entertainment,low,0.22,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1810,U165,2025-08,2608,140,Savings,high,0.26,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1811,U165,2025-08,2608,245,Education,high,0.34,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1812,U165,2025-08,2608,426,Health,non_negotiable,0.0,-,RWF,2588,2608,0.9923312883435583,1
1813,U165,2025-08,2608,335,Transport,high,0.05,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1814,U165,2025-08,2608,112,Food,high,0.24,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1815,U165,2025-08,2608,496,Education,high,0.24,Potential to reduce,RWF,2588,2608,0.9923312883435583,1
1816,U166,2025-08,3745,35,Entertainment,low,0.22,Potential to reduce,RWF,2723,3745,0.7271028037383177,0
1817,U166,2025-08,3745,215,Clothing,medium,0.26,Potential to reduce,RWF,2723,3745,0.7271028037383177,0
1818,U166,2025-08,3745,299,Housing (Rent),non_negotiable,0.0,-,RWF,2723,3745,0.7271028037383177,0
1819,U166,2025-08,3745,158,Other,medium,0.39,Potential to reduce,RWF,2723,3745,0.7271028037383177,0
1820,U166,2025-08,3745,361,Housing (Rent),non_negotiable,0.0,-,RWF,2723,3745,0.7271028037383177,0
1821,U166,2025-08,3745,186,Other,medium,0.11,Potential to reduce,RWF,2723,3745,0.7271028037383177,0
1822,U166,2025-08,3745,362,Transport,high,0.11,Potential to reduce,RWF,2723,3745,0.7271028037383177,0
1823,U166,2025-08,3745,52,Clothing,medium,0.19,Potential to reduce,RWF,2723,3745,0.7271028037383177,0
1824,U166,2025-08,3745,191,Subscriptions,low,0.23,Potential to reduce,RWF,2723,3745,0.7271028037383177,0
1825,U166,2025-08,3745,409,Education,high,0.14,Potential to reduce,RWF,2723,3745,0.7271028037383177,0
1826,U166,2025-08,3745,455,Savings,high,0.09,Potential to reduce,RWF,2723,3745,0.7271028037383177,0
1827,U167,2025-08,1034,426,Insurance,non_negotiable,0.0,-,RWF,3425,1034,3.3123791102514506,1
1828,U167,2025-08,1034,62,Other,medium,0.08,Potential to reduce,RWF,3425,1034,3.3123791102514506,1
1829,U167,2025-08,1034,167,Other,medium,0.4,Potential to reduce,RWF,3425,1034,3.3123791102514506,1
1830,U167,2025-08,1034,764,Housing (Rent),non_negotiable,0.0,-,RWF,3425,1034,3.3123791102514506,1
1831,U167,2025-08,1034,243,Health,non_negotiable,0.0,-,RWF,3425,1034,3.3123791102514506,1
1832,U167,2025-08,1034,252,Housing (Rent),non_negotiable,0.0,-,RWF,3425,1034,3.3123791102514506,1
1833,U167,2025-08,1034,173,Transport,high,0.06,Potential to reduce,RWF,3425,1034,3.3123791102514506,1
1834,U167,2025-08,1034,264,Education,high,0.46,Potential to reduce,RWF,3425,1034,3.3123791102514506,1
1835,U167,2025-08,1034,357,Education,high,0.06,Potential to reduce,RWF,3425,1034,3.3123791102514506,1
1836,U167,2025-08,1034,455,Food,high,0.48,Potential to reduce,RWF,3425,1034,3.3123791102514506,1
1837,U167,2025-08,1034,262,Food,high,0.27,Potential to reduce,RWF,3425,1034,3.3123791102514506,1
1838,U168,2025-08,2958,121,Subscriptions,low,0.29,Potential to reduce,RWF,3334,2958,1.1271129141311698,1
1839,U168,2025-08,2958,381,Insurance,non_negotiable,0.0,-,RWF,3334,2958,1.1271129141311698,1
1840,U168,2025-08,2958,471,Savings,high,0.05,Potential to reduce,RWF,3334,2958,1.1271129141311698,1
1841,U168,2025-08,2958,220,Clothing,medium,0.44,Potential to reduce,RWF,3334,2958,1.1271129141311698,1
1842,U168,2025-08,2958,477,Transport,high,0.28,Potential to reduce,RWF,3334,2958,1.1271129141311698,1
1843,U168,2025-08,2958,84,Entertainment,low,0.19,Potential to reduce,RWF,3334,2958,1.1271129141311698,1
1844,U168,2025-08,2958,355,Insurance,non_negotiable,0.0,-,RWF,3334,2958,1.1271129141311698,1
1845,U168,2025-08,2958,371,Education,high,0.4,Potential to reduce,RWF,3334,2958,1.1271129141311698,1
1846,U168,2025-08,2958,203,Education,high,0.11,Potential to reduce,RWF,3334,2958,1.1271129141311698,1
1847,U168,2025-08,2958,382,Savings,high,0.31,Potential to reduce,RWF,3334,2958,1.1271129141311698,1
1848,U168,2025-08,2958,269,Food,high,0.4,Potential to reduce,RWF,3334,2958,1.1271129141311698,1
1849,U169,2025-08,3592,211,Clothing,medium,0.13,Potential to reduce,RWF,2926,3592,0.8145879732739421,1
1850,U169,2025-08,3592,590,Health,non_negotiable,0.0,-,RWF,2926,3592,0.8145879732739421,1
1851,U169,2025-08,3592,323,Savings,high,0.18,Potential to reduce,RWF,2926,3592,0.8145879732739421,1
1852,U169,2025-08,3592,132,Transport,high,0.38,Potential to reduce,RWF,2926,3592,0.8145879732739421,1
1853,U169,2025-08,3592,26,Subscriptions,low,0.21,Potential to reduce,RWF,2926,3592,0.8145879732739421,1
1854,U169,2025-08,3592,211,Housing (Rent),non_negotiable,0.0,-,RWF,2926,3592,0.8145879732739421,1
1855,U169,2025-08,3592,115,Savings,high,0.31,Potential to reduce,RWF,2926,3592,0.8145879732739421,1
1856,U169,2025-08,3592,472,Education,high,0.34,Potential to reduce,RWF,2926,3592,0.8145879732739421,1
1857,U169,2025-08,3592,427,Insurance,non_negotiable,0.0,-,RWF,2926,3592,0.8145879732739421,1
1858,U169,2025-08,3592,210,Savings,high,0.35,Potential to reduce,RWF,2926,3592,0.8145879732739421,1
1859,U169,2025-08,3592,209,Clothing,medium,0.45,Potential to reduce,RWF,2926,3592,0.8145879732739421,1
1860,U170,2025-08,1024,264,Other,medium,0.4,Potential to reduce,RWF,3013,1024,2.9423828125,1
1861,U170,2025-08,1024,144,Transport,high,0.23,Potential to reduce,RWF,3013,1024,2.9423828125,1
1862,U170,2025-08,1024,231,Savings,high,0.45,Potential to reduce,RWF,3013,1024,2.9423828125,1
1863,U170,2025-08,1024,688,Housing (Rent),non_negotiable,0.0,-,RWF,3013,1024,2.9423828125,1
1864,U170,2025-08,1024,176,Entertainment,low,0.16,Potential to reduce,RWF,3013,1024,2.9423828125,1
1865,U170,2025-08,1024,205,Clothing,medium,0.26,Potential to reduce,RWF,3013,1024,2.9423828125,1
1866,U170,2025-08,1024,173,Other,medium,0.26,Potential to reduce,RWF,3013,1024,2.9423828125,1
1867,U170,2025-08,1024,267,Other,medium,0.31,Potential to reduce,RWF,3013,1024,2.9423828125,1
1868,U170,2025-08,1024,203,Transport,high,0.47,Potential to reduce,RWF,3013,1024,2.9423828125,1
1869,U170,2025-08,1024,232,Food,high,0.29,Potential to reduce,RWF,3013,1024,2.9423828125,1
1870,U170,2025-08,1024,430,Transport,high,0.48,Potential to reduce,RWF,3013,1024,2.9423828125,1
1871,U171,2025-08,3387,377,Savings,high,0.21,Potential to reduce,RWF,4081,3387,1.2049010924121641,1
1872,U171,2025-08,3387,158,Education,high,0.38,Potential to reduce,RWF,4081,3387,1.2049010924121641,1
1873,U171,2025-08,3387,298,Food,high,0.11,Potential to reduce,RWF,4081,3387,1.2049010924121641,1
1874,U171,2025-08,3387,225,Housing (Rent),non_negotiable,0.0,-,RWF,4081,3387,1.2049010924121641,1
1875,U171,2025-08,3387,124,Savings,high,0.4,Potential to reduce,RWF,4081,3387,1.2049010924121641,1
1876,U171,2025-08,3387,94,Other,medium,0.17,Potential to reduce,RWF,4081,3387,1.2049010924121641,1
1877,U171,2025-08,3387,660,Insurance,non_negotiable,0.0,-,RWF,4081,3387,1.2049010924121641,1
1878,U171,2025-08,3387,655,Housing (Rent),non_negotiable,0.0,-,RWF,4081,3387,1.2049010924121641,1
1879,U171,2025-08,3387,459,Education,high,0.46,Potential to reduce,RWF,4081,3387,1.2049010924121641,1
1880,U171,2025-08,3387,611,Insurance,non_negotiable,0.0,-,RWF,4081,3387,1.2049010924121641,1
1881,U171,2025-08,3387,420,Food,high,0.21,Potential to reduce,RWF,4081,3387,1.2049010924121641,1
1882,U172,2025-08,3411,201,Savings,high,0.18,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1883,U172,2025-08,3411,76,Entertainment,low,0.45,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1884,U172,2025-08,3411,193,Entertainment,low,0.08,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1885,U172,2025-08,3411,204,Housing (Rent),non_negotiable,0.0,-,RWF,1926,3411,0.5646437994722955,0
1886,U172,2025-08,3411,133,Clothing,medium,0.33,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1887,U172,2025-08,3411,252,Clothing,medium,0.07,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1888,U172,2025-08,3411,180,Subscriptions,low,0.48,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1889,U172,2025-08,3411,325,Savings,high,0.16,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1890,U172,2025-08,3411,160,Savings,high,0.48,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1891,U172,2025-08,3411,145,Education,high,0.08,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1892,U172,2025-08,3411,57,Entertainment,low,0.47,Potential to reduce,RWF,1926,3411,0.5646437994722955,0
1893,U173,2025-08,3293,409,Health,non_negotiable,0.0,-,RWF,3091,3293,0.9386577588824779,1
1894,U173,2025-08,3293,789,Insurance,non_negotiable,0.0,-,RWF,3091,3293,0.9386577588824779,1
